# Open Dutch WordNet	nld	http://wordpress.let.vupr.nl/odwn/	CC BY SA 4.0
02785757-a	nld:lemma	eiwithoudend
03149347-a	nld:lemma	gehouden
01325451-a	nld:lemma	onverstaanbaar
02088086-a	nld:lemma	zeewaardig
01106989-a	nld:lemma	ontdaan
00129103-a	nld:lemma	prenataal
01340147-a	nld:lemma	onopzettelijk
02909952-a	nld:lemma	orthografisch
02779310-a	nld:lemma	interplanetair
00637857-a	nld:lemma	laxerend
00708017-a	nld:lemma	breekbaar
02982602-a	nld:lemma	necrotisch
01080297-a	nld:lemma	fruitig
00591953-a	nld:lemma	incontinent
03022917-a	nld:lemma	isolationistisch
03035113-a	nld:lemma	mohammedaans
02435671-a	nld:lemma	onaanvaardbaar
02879947-a	nld:lemma	Peloponnesisch
03090939-a	nld:lemma	Nicaraguaans
02903793-a	nld:lemma	mucoïd
01293158-a	nld:lemma	ongenegen
01807219-a	nld:lemma	plezierig
02534690-a	nld:lemma	afnemend
02619839-a	nld:lemma	stereoscopisch
02843495-a	nld:lemma	huwelijks
01336587-a	nld:lemma	onintelligent
00695523-a	nld:lemma	opstandig
02968325-a	nld:lemma	Europees
03135937-a	nld:lemma	wanordelijk
02467108-a	nld:lemma	verscholen
01863680-a	nld:lemma	allesomvattend
01410905-a	nld:lemma	verschillend
01089369-a	nld:lemma	parttime
01976084-a	nld:lemma	onbelangrijk
02972499-a	nld:lemma	Atheens
01143279-a	nld:lemma	plotseling
00830717-a	nld:lemma	onopgevoed
03031102-a	nld:lemma	draconisch
01178856-a	nld:lemma	slijmachtig
02113827-a	nld:lemma	geïnfecteerd
00070583-a	nld:lemma	onesthetisch
03029984-a	nld:lemma	Columbiaans
02875499-a	nld:lemma	bolsjewistisch
02262542-a	nld:lemma	gasvormig
01569807-a	nld:lemma	binnenlands
00328128-a	nld:lemma	acellulair
03045059-a	nld:lemma	wapenkundig
02710043-a	nld:lemma	tsaristisch
01765643-a	nld:lemma	perplex
02417895-a	nld:lemma	denkbaar
01052248-a	nld:lemma	geurig
00116529-a	nld:lemma	verbitterd
03149619-a	nld:lemma	overwonnen
00907661-a	nld:lemma	vleiend
02852920-a	nld:lemma	echtelijk
03013550-a	nld:lemma	darwinistisch
03067153-a	nld:lemma	Gambiaans
00612114-a	nld:lemma	convergent
03082394-a	nld:lemma	geslepen
01966853-a	nld:lemma	veelvormig
02027147-a	nld:lemma	hoornen
02335828-a	nld:lemma	voldoend
01323449-a	nld:lemma	leerrijk
02909808-a	nld:lemma	lexicografisch
02967333-a	nld:lemma	Uruguayaans
02966324-a	nld:lemma	Ecuadoraans
02510273-a	nld:lemma	ongewerveld
02777160-a	nld:lemma	fonologisch
01986926-a	nld:lemma	onoverbrugbaar
00029343-a	nld:lemma	hebzuchtig
02158192-a	nld:lemma	krimpvrij
03044869-a	nld:lemma	aritmetisch
03072518-a	nld:lemma	draadloos
02087723-a	nld:lemma	ongeopend
02976681-a	nld:lemma	epidemiologisch
01030022-a	nld:lemma	gekruld
02998184-a	nld:lemma	kwartsachtig
03040635-a	nld:lemma	Moravisch
01748318-a	nld:lemma	onmerkbaar
02320117-a	nld:lemma	onbeklemtoond
01962310-a	nld:lemma	gereglementeerd
01159655-a	nld:lemma	onschadelijk
02652590-a	nld:lemma	autotroof
02849594-a	nld:lemma	gnostisch
02800291-a	nld:lemma	spectrografisch
03066180-a	nld:lemma	Filipijns
02161314-a	nld:lemma	ongetekend
03011126-a	nld:lemma	fugatisch
00598679-a	nld:lemma	beheerst
03060782-a	nld:lemma	demagogisch
02937433-a	nld:lemma	voornaamwoordelijk
02992453-a	nld:lemma	embolisch
00877345-a	nld:lemma	oriënterend
03022177-a	nld:lemma	Brits
00994210-a	nld:lemma	fataal
03067329-a	nld:lemma	genealogisch
01254784-a	nld:lemma	zomers
02629301-a	nld:lemma	antibiotisch
02538803-a	nld:lemma	deflatoir
01522038-a	nld:lemma	ongehard
02594714-a	nld:lemma	maligne
02037272-a	nld:lemma	zondig
01053144-a	nld:lemma	onwelriekend
02685539-a	nld:lemma	extracellulair
02027704-a	nld:lemma	linkshandig
01264336-a	nld:lemma	humoristisch
02686159-a	nld:lemma	intracellulair
02912054-a	nld:lemma	bovennatuurlijk
02650795-a	nld:lemma	autarkisch
00471072-a	nld:lemma	onuitgegeven
02735669-a	nld:lemma	geothermisch
01182747-a	nld:lemma	onverteerbaar
02975840-a	nld:lemma	gastronomisch
02775599-a	nld:lemma	veenachtig
02662538-a	nld:lemma	bibliografisch
02608902-a	nld:lemma	agronomisch
02308214-a	nld:lemma	onderdrukkend
02911757-a	nld:lemma	nihilistisch
00964906-a	nld:lemma	feilloos
01740207-a	nld:lemma	patriottisch
01956060-a	nld:lemma	verhaalbaar
03128070-a	nld:lemma	vaginaal
00649405-a	nld:lemma	onbevooroordeeld
02902361-a	nld:lemma	macromoleculair
03091861-a	nld:lemma	stikstofhoudend
02646381-a	nld:lemma	astronautisch
02538803-a	nld:lemma	deflationistisch
01622302-a	nld:lemma	onbelemmerd
02593861-a	nld:lemma	nomothetisch
02475529-a	nld:lemma	unipolair
03004358-a	nld:lemma	idiomatisch
02966154-a	nld:lemma	Peruaans
02225510-a	nld:lemma	geschoold
01040410-a	nld:lemma	onvergetelijk
03072966-a	nld:lemma	homeopathisch
02912686-a	nld:lemma	farmacologisch
00637751-a	nld:lemma	hardlijvig
00108698-a	nld:lemma	astigmatisch
02741797-a	nld:lemma	zeshoekig
00357983-a	nld:lemma	atypisch
02716247-a	nld:lemma	eutroof
02955562-a	nld:lemma	methodistisch
02863959-a	nld:lemma	Melanesisch
02723158-a	nld:lemma	Ests
02088198-a	nld:lemma	luchtwaardig
00193015-a	nld:lemma	alarmerend
02849475-a	nld:lemma	gnomisch
01814085-a	nld:lemma	ontactisch
03135290-a	nld:lemma	etnocentrisch
01801600-a	nld:lemma	onplezierig
00696518-a	nld:lemma	volgzaam
02641856-a	nld:lemma	slagaderlijk
02939542-a	nld:lemma	actuarieel
00122626-a	nld:lemma	daaropvolgend
02006228-a	nld:lemma	reticulair
01784017-a	nld:lemma	ongodsdienstig
02087723-a	nld:lemma	voorverpakt
01721059-a	nld:lemma	vergeeflijk
00128572-a	nld:lemma	ongekend
00067038-a	nld:lemma	raadzaam
02475529-a	nld:lemma	eenpolig
02765506-a	nld:lemma	missionair
01323449-a	nld:lemma	instructief
01956523-a	nld:lemma	onherstelbaar
03121855-a	nld:lemma	syfilitisch
02688016-a	nld:lemma	centralistisch
01898129-a	nld:lemma	voorzichtig
03073110-a	nld:lemma	allopathisch
02750166-a	nld:lemma	intracraniaal
02834862-a	nld:lemma	achthoekig
01180695-a	nld:lemma	aards
01358363-a	nld:lemma	aanlokkelijk
02920769-a	nld:lemma	fascistisch
01264336-a	nld:lemma	komisch
00224731-a	nld:lemma	kwaadwillig
02671885-a	nld:lemma	vraatzuchtig
02889746-a	nld:lemma	nautisch
03123561-a	nld:lemma	terminologisch
03094928-a	nld:lemma	ornithologisch
02984998-a	nld:lemma	corpusculair
00721505-a	nld:lemma	onloochenbaar
02746290-a	nld:lemma	immunologisch
00797218-a	nld:lemma	ondrinkbaar
03055374-a	nld:lemma	klimatologisch
02875104-a	nld:lemma	postcommunistisch
03061762-a	nld:lemma	Djiboutiaans
02816522-a	nld:lemma	gratis
02370212-a	nld:lemma	vermoedelijk
01430847-a	nld:lemma	onlogisch
02828123-a	nld:lemma	hydrostatisch
02904075-a	nld:lemma	bestuursrechtelijk
01898129-a	nld:lemma	verstandig
00172562-a	nld:lemma	attributief
01618053-a	nld:lemma	evident
02950711-a	nld:lemma	strategisch
02357479-a	nld:lemma	verrast
03081160-a	nld:lemma	Libisch
02629017-a	nld:lemma	antropometrisch
01034296-a	nld:lemma	geadopteerd
03090456-a	nld:lemma	neuralgisch
00208946-a	nld:lemma	ongelaagd
02945660-a	nld:lemma	epileptisch
02828917-a	nld:lemma	isomorf
02157226-a	nld:lemma	bijziend
02641856-a	nld:lemma	arterieel
03065516-a	nld:lemma	fatalistisch
03066658-a	nld:lemma	franciscaner
01349041-a	nld:lemma	extrinsiek
00866047-a	nld:lemma	ontgoocheld
03117272-a	nld:lemma	Siberisch
03104149-a	nld:lemma	Pruisisch
03093551-a	nld:lemma	Omaans
02108827-a	nld:lemma	buitenzintuiglijk
00581401-a	nld:lemma	onopvallend
00644839-a	nld:lemma	geloofwaardig
03086294-a	nld:lemma	metallurgisch
02963128-a	nld:lemma	Moldavisch
02773862-a	nld:lemma	paramedisch
03132560-a	nld:lemma	zodiakaal
02564546-a	nld:lemma	gepruikt
02960975-a	nld:lemma	Zwitsers
02120458-a	nld:lemma	frivool
01962631-a	nld:lemma	herstelbaar
01425300-a	nld:lemma	leemachtig
00056002-a	nld:lemma	onderscheidene
01304570-a	nld:lemma	informatief
00756728-a	nld:lemma	onverdund
00674270-a	nld:lemma	zelfgemaakt
00516539-a	nld:lemma	fractioneel
00847399-a	nld:lemma	optioneel
01781478-a	nld:lemma	vroom
00558232-a	nld:lemma	niet-geleidend
00732456-a	nld:lemma	normatief
02780355-a	nld:lemma	buitenaards
01545427-a	nld:lemma	eentalig
00212173-a	nld:lemma	oorlogszuchtig
03016857-a	nld:lemma	Myceens
02842042-a	nld:lemma	semantisch
01374582-a	nld:lemma	waarneembaar
02897040-a	nld:lemma	jambisch
01533120-a	nld:lemma	mateloos
01146207-a	nld:lemma	grammaticaal
01134769-a	nld:lemma	slechtgehumeurd
03022593-a	nld:lemma	budgettair
00894757-a	nld:lemma	onevenwichtig
03019955-a	nld:lemma	filologisch
01401854-a	nld:lemma	verboden
02919275-a	nld:lemma	samenzweerderig
00504592-a	nld:lemma	onvergelijkbaar
02897957-a	nld:lemma	architectonisch
00050947-a	nld:lemma	ongeadresseerd
02891869-a	nld:lemma	protozoïsch
00535452-a	nld:lemma	holrond
00593374-a	nld:lemma	sporadisch
03090939-a	nld:lemma	Nigeriaans
01785180-a	nld:lemma	onverzoenlijk
02874876-a	nld:lemma	communistisch
02489312-a	nld:lemma	onvertaalbaar
00343700-a	nld:lemma	vermijdbaar
01740207-a	nld:lemma	vaderlandslievend
02714708-a	nld:lemma	lovend
01199751-a	nld:lemma	homogeen
02608902-a	nld:lemma	landbouwkundig
02258600-a	nld:lemma	mensenschuw
01496021-a	nld:lemma	minimaal
02834480-a	nld:lemma	vierhoekig
01581115-a	nld:lemma	onnodig
02249441-a	nld:lemma	onmaatschappelijk
01255807-a	nld:lemma	winters
02510062-a	nld:lemma	gewerveld
01840366-a	nld:lemma	achtergebleven
02759290-a	nld:lemma	maoïstisch
02349477-a	nld:lemma	onderliggend
03021194-a	nld:lemma	kubistisch
00153898-a	nld:lemma	beschaamd
03049071-a	nld:lemma	tweewaardig
00101800-a	nld:lemma	egoïstisch
03124290-a	nld:lemma	staalgrijs
01870889-a	nld:lemma	rendabel
00830717-a	nld:lemma	volks
02354537-a	nld:lemma	ondersteunend
03052588-a	nld:lemma	Kameroens
03072365-a	nld:lemma	histologisch
01325691-a	nld:lemma	vreugdeloos
02758500-a	nld:lemma	macro-economisch
01922227-a	nld:lemma	rustgevend
02798267-a	nld:lemma	besneeuwd
02764378-a	nld:lemma	paramilitair
02784873-a	nld:lemma	professoraal
03006854-a	nld:lemma	filatelistisch
02902744-a	nld:lemma	microkosmisch
02931227-a	nld:lemma	sacramenteel
02873811-a	nld:lemma	coronair
01232298-a	nld:lemma	ontroostbaar
01977155-a	nld:lemma	indachtig
00157389-a	nld:lemma	associatief
01941999-a	nld:lemma	onrealistisch
01025913-a	nld:lemma	compromisloos
02052983-a	nld:lemma	verroest
02755399-a	nld:lemma	levitisch
02026442-a	nld:lemma	insolvent
00457598-a	nld:lemma	ontkleed
02917327-a	nld:lemma	naaktzadig
02762621-a	nld:lemma	postdoctoraal
00709744-a	nld:lemma	onbreekbaar
01268426-a	nld:lemma	humorloos
01680689-a	nld:lemma	holistisch
02640223-a	nld:lemma	archivaal
02594443-a	nld:lemma	ongedoopt
02939656-a	nld:lemma	psycholinguïstisch
00353206-a	nld:lemma	onbewerkt
01965287-a	nld:lemma	gevraagd
03084759-a	nld:lemma	Mauritaans
03148653-a	nld:lemma	uitspringend
02609984-a	nld:lemma	Cubaans
02435671-a	nld:lemma	onverdraaglijk
02931345-a	nld:lemma	theïstisch
00687163-a	nld:lemma	onderzoekend
02876514-a	nld:lemma	ingekapseld
00333351-a	nld:lemma	afferent
00129467-a	nld:lemma	postnataal
03003928-a	nld:lemma	Afgaans
00237240-a	nld:lemma	multilateraal
02277607-a	nld:lemma	gespecialiseerd
01886407-a	nld:lemma	onbeschermd
02383151-a	nld:lemma	onsystematisch
02300914-a	nld:lemma	ondervoed
01762582-a	nld:lemma	niet-ontvankelijk
02968828-a	nld:lemma	Cambodjaans
02488907-a	nld:lemma	onovergankelijk
01964196-a	nld:lemma	onbeleefd
02658835-a	nld:lemma	barometrisch
02955996-a	nld:lemma	unitair
03148487-a	nld:lemma	onbetwist
02639895-a	nld:lemma	aartsbisschoppelijk
01366718-a	nld:lemma	vreugdevol
00710260-a	nld:lemma	veeleisend
02977826-a	nld:lemma	Algerijns
01329830-a	nld:lemma	gecombineerd
02288118-a	nld:lemma	onstuitbaar
00717417-a	nld:lemma	ondemocratisch
02533810-a	nld:lemma	wasbaar
03076108-a	nld:lemma	jakobijns
00262124-a	nld:lemma	kortschedelig
00871494-a	nld:lemma	autogaam
01634851-a	nld:lemma	onbevestigd
02441642-a	nld:lemma	bekroond
03124931-a	nld:lemma	thermometrisch
01260873-a	nld:lemma	bovenmenselijk
02745075-a	nld:lemma	vliesvleugelig
02731461-a	nld:lemma	vierwielig
01275395-a	nld:lemma	onberispelijk
00872510-a	nld:lemma	endotherm
02717149-a	nld:lemma	buitenbaarmoederlijk
02839357-a	nld:lemma	feministisch
03054551-a	nld:lemma	catatonisch
02215977-a	nld:lemma	multiple
01160031-a	nld:lemma	schadelijk
01463965-a	nld:lemma	liefhebbend
02715802-a	nld:lemma	eucharistisch
02948892-a	nld:lemma	ruitvormig
00174379-a	nld:lemma	onhoorbaar
02912054-a	nld:lemma	supernaturalistisch
00908315-a	nld:lemma	geflatteerd
02315002-a	nld:lemma	gekromd
02643446-a	nld:lemma	articulatorisch
00004413-a	nld:lemma	beknopt
03147408-a	nld:lemma	ongewroken
02525206-a	nld:lemma	onkwetsbaar
01232635-a	nld:lemma	horizontaal
02592015-a	nld:lemma	inspringend
02974248-a	nld:lemma	continentaal
02135913-a	nld:lemma	ongeslachtelijk
03133791-a	nld:lemma	pluimvormig
02917470-a	nld:lemma	hematologisch
00872906-a	nld:lemma	exotherm
02984911-a	nld:lemma	corporatistisch
00356648-a	nld:lemma	onveranderbaar
02900932-a	nld:lemma	bimoleculair
01558385-a	nld:lemma	gemotiveerd
01830134-a	nld:lemma	invloedrijk
01325777-a	nld:lemma	verhelderend
02519171-a	nld:lemma	eierleggend
02665212-a	nld:lemma	biogeen
00025728-a	nld:lemma	basisch
02740223-a	nld:lemma	hemorragisch
02519029-a	nld:lemma	levendbarend
03017468-a	nld:lemma	Boeotisch
03114139-a	nld:lemma	Saudisch
02803150-a	nld:lemma	interstellair
02913428-a	nld:lemma	psychoanalytisch
02877910-a	nld:lemma	mandibulair
02724759-a	nld:lemma	existentialistisch
00009978-a	nld:lemma	gulzig
03119182-a	nld:lemma	Somalisch
01839417-a	nld:lemma	onnauwkeurig
01827535-a	nld:lemma	machteloos
02707429-a	nld:lemma	kubusvormig
02936020-a	nld:lemma	bijvoeglijk
02929071-a	nld:lemma	asymptotisch
01507402-a	nld:lemma	genadeloos
03078832-a	nld:lemma	Koerdisch
02854350-a	nld:lemma	algebraïsch
00602721-a	nld:lemma	onomstreden
02928926-a	nld:lemma	Zuid-Afrikaans
02166027-a	nld:lemma	monddood
02741032-a	nld:lemma	homeostatisch
02864824-a	nld:lemma	duizendjarig
01507402-a	nld:lemma	meedogenloos
00686890-a	nld:lemma	verklarend
00681094-a	nld:lemma	onbeschadigd
00196934-a	nld:lemma	geruststellend
02919100-a	nld:lemma	oproerig
02916969-a	nld:lemma	gynaecologisch
00500569-a	nld:lemma	eenzelvig
03153361-a	nld:lemma	geribbeld
03081006-a	nld:lemma	Liberiaans
01743217-a	nld:lemma	berouwvol
03085394-a	nld:lemma	megalitisch
00122626-a	nld:lemma	volgend
02009012-a	nld:lemma	ondoordacht
02874130-a	nld:lemma	cardiovasculair
00612652-a	nld:lemma	divergerend
00356648-a	nld:lemma	onveranderlijk
02797704-a	nld:lemma	kiezelhoudend
00162083-a	nld:lemma	afneembaar
00753922-a	nld:lemma	eenzaadlobbig
00681409-a	nld:lemma	dateerbaar
01801600-a	nld:lemma	onprettig
00821367-a	nld:lemma	verdiend
01816956-a	nld:lemma	impopulair
